Date,OrderID,Product,Category,Region,Quantity,UnitPrice,Revenue,Cost,Profit,Discount,CustomerID,CustomerSegment
2025-11-15,ORD-19451,Air Purifier,Home & Office,Asia Pacific,2,264.64,529.28,183.28,346.0,0.0,CUST-4615,Enterprise
2025-11-15,ORD-15160,Portable SSD 1TB,Electronics,North America,1,174.33,174.33,54.74,119.59,0.0,CUST-2470,Consumer
2025-11-15,ORD-21800,Travel Mug,Accessories,Europe,3,33.44,100.32,18.06,82.26,10.0,CUST-4535,Enterprise
2025-11-15,ORD-15658,Premium Jacket,Clothing,North America,3,277.8,833.4,214.68,618.72,5.0,CUST-3958,Consumer
2025-11-15,ORD-12921,Design Suite License,Software & Services,Middle East,1,444.81,444.81,46.09,398.72,0.0,CUST-3639,SMB
2025-11-15,ORD-17646,LED Desk Lamp,Home & Office,Asia Pacific,1,72.46,72.46,15.68,56.78,0.0,CUST-2342,Enterprise
2025-11-16,ORD-16263,Mechanical Keyboard,Electronics,North America,3,182.73,548.19,176.01,372.18,0.0,CUST-2515,Government
2025-11-16,ORD-16516,Portable SSD 1TB,Electronics,Europe,6,218.15,1308.9,314.46,994.44,0.0,CUST-3883,Enterprise
2025-11-16,ORD-18449,Gaming Mouse,Electronics,North America,3,98.71,296.13,86.25,209.88,0.0,CUST-2158,SMB
2025-11-16,ORD-16034,Sports Shorts,Clothing,North America,4,52.93,211.72,49.96,161.76,0.0,CUST-3369,Consumer
2025-11-16,ORD-21028,Cloud Storage Plan,Software & Services,North America,6,174.88,1049.28,93.72,955.56,0.0,CUST-3634,Government
2025-11-16,ORD-15386,Standing Desk,Home & Office,Europe,1,828.83,828.83,323.05,505.78,10.0,CUST-4046,Government
2025-11-16,ORD-15303,Coffee Maker Pro,Home & Office,Asia Pacific,1,173.73,173.73,67.73,106.0,0.0,CUST-4775,Consumer
2025-11-16,ORD-10793,Bookshelf Organizer,Home & Office,Asia Pacific,3,142.56,427.68,116.67,311.01,0.0,CUST-2165,SMB
2025-11-16,ORD-12007,Sports Shorts,Clothing,Middle East,2,64.93,129.86,23.48,106.38,0.0,CUST-2234,Consumer
2025-11-17,ORD-20426,Laptop Pro X1,Electronics,Latin America,2,1173.38,2346.76,1251.72,1095.04,0.0,CUST-2518,SMB
2025-11-17,ORD-14702,Winter Hoodie,Clothing,Latin America,2,72.48,144.96,41.86,103.1,0.0,CUST-2175,SMB
2025-11-17,ORD-11279,LED Desk Lamp,Home & Office,North America,2,73.94,147.88,30.82,117.06,0.0,CUST-4222,Consumer
2025-11-17,ORD-17280,Coffee Maker Pro,Home & Office,North America,2,254.33,508.66,123.98,384.68,0.0,CUST-2284,Consumer
2025-11-17,ORD-11964,Portable SSD 1TB,Electronics,Europe,4,167.06,668.24,221.76,446.48,25.0,CUST-1566,Enterprise
2025-11-17,ORD-10245,Cloud Storage Plan,Software & Services,Asia Pacific,2,150.48,300.96,30.46,270.5,10.0,CUST-3850,Enterprise
2025-11-17,ORD-13589,Design Suite License,Software & Services,North America,2,444.94,889.88,89.4,800.48,0.0,CUST-4214,Consumer
2025-11-17,ORD-16661,Project Mgmt Tool,Software & Services,Europe,4,287.3,1149.2,84.6,1064.6,0.0,CUST-3170,Consumer
2025-11-17,ORD-20184,Coffee Maker Pro,Home & Office,Latin America,3,156.54,469.62,203.58,266.04,0.0,CUST-4277,SMB
2025-11-17,ORD-15525,Design Suite License,Software & Services,Asia Pacific,1,451.74,451.74,45.76,405.98,0.0,CUST-2940,Consumer
2025-11-17,ORD-17515,Gaming Mouse,Electronics,North America,1,98.56,98.56,27.77,70.79,0.0,CUST-1536,Consumer
2025-11-17,ORD-18646,Backpack Elite,Accessories,Asia Pacific,3,122.36,367.08,102.33,264.75,0.0,CUST-3380,SMB
2025-11-18,ORD-16150,Denim Jeans,Clothing,Asia Pacific,1,107.7,107.7,23.78,83.92,0.0,CUST-1977,Consumer
2025-11-18,ORD-14539,Gaming Mouse,Electronics,North America,2,90.18,180.36,57.56,122.8,0.0,CUST-4830,SMB
2025-11-18,ORD-19709,Sports Shorts,Clothing,Asia Pacific,1,49.22,49.22,11.73,37.49,0.0,CUST-3831,Government
2025-11-18,ORD-13717,4K Monitor,Electronics,North America,3,619.72,1859.16,912.12,947.04,5.0,CUST-3619,SMB
2025-11-18,ORD-18932,LED Desk Lamp,Home & Office,North America,4,75.48,301.92,62.88,239.04,0.0,CUST-3954,Consumer
2025-11-18,ORD-10308,Air Purifier,Home & Office,North America,2,311.81,623.62,196.24,427.38,25.0,CUST-2553,SMB
2025-11-18,ORD-21375,Gaming Mouse,Electronics,Europe,12,135.24,1622.88,335.04,1287.84,0.0,CUST-1944,Consumer
2025-11-18,ORD-17615,Smart Watch Ultra,Electronics,Asia Pacific,1,471.17,471.17,203.7,267.47,0.0,CUST-1846,Consumer
2025-11-18,ORD-14110,Design Suite License,Software & Services,Latin America,3,384.82,1154.46,131.37,1023.09,0.0,CUST-3648,Consumer
2025-11-19,ORD-19355,Bookshelf Organizer,Home & Office,Europe,7,141.62,991.34,278.39,712.95,0.0,CUST-2582,SMB
2025-11-19,ORD-21025,Ergonomic Chair,Home & Office,Europe,1,726.71,726.71,212.22,514.49,0.0,CUST-3639,Consumer
2025-11-19,ORD-14299,Portable SSD 1TB,Electronics,Europe,4,181.04,724.16,218.4,505.76,0.0,CUST-2381,Consumer
2025-11-19,ORD-20748,Mechanical Keyboard,Electronics,North America,3,182.29,546.87,179.85,367.02,0.0,CUST-4486,Enterprise
2025-11-19,ORD-17310,Casual T-Shirt,Clothing,Asia Pacific,2,37.27,74.54,18.34,56.2,0.0,CUST-3321,SMB
2025-11-19,ORD-18833,Denim Jeans,Clothing,Asia Pacific,2,95.98,191.96,46.74,145.22,0.0,CUST-3661,Enterprise
2025-11-19,ORD-15518,Sunglasses,Accessories,North America,1,90.06,90.06,18.72,71.34,15.0,CUST-4304,Consumer
2025-11-19,ORD-20746,Standing Desk,Home & Office,Latin America,1,597.52,597.52,310.96,286.56,10.0,CUST-2282,SMB
2025-11-20,ORD-15323,Gaming Mouse,Electronics,Asia Pacific,2,105.97,211.94,57.64,154.3,20.0,CUST-4403,Consumer
2025-11-20,ORD-14422,Casual T-Shirt,Clothing,Europe,13,51.08,664.04,117.91,546.13,0.0,CUST-4605,Enterprise
2025-11-20,ORD-15878,Gaming Mouse,Electronics,North America,2,85.69,171.38,54.92,116.46,0.0,CUST-4729,Enterprise
2025-11-20,ORD-16164,Bookshelf Organizer,Home & Office,Europe,4,160.49,641.96,155.44,486.52,0.0,CUST-3551,Government
2025-11-20,ORD-10829,USB-C Hub,Electronics,Asia Pacific,5,68.62,343.1,89.25,253.85,0.0,CUST-1062,Consumer
2025-11-20,ORD-21422,Leather Wallet,Accessories,North America,2,73.82,147.64,30.54,117.1,0.0,CUST-3117,Enterprise
2025-11-20,ORD-14378,VPN Annual Sub,Software & Services,Latin America,5,103.34,516.7,49.25,467.45,0.0,CUST-4599,Enterprise
2025-11-20,ORD-13368,4K Monitor,Electronics,Asia Pacific,1,605.02,605.02,299.1,305.92,0.0,CUST-2211,Consumer
2025-11-20,ORD-14215,Sports Shorts,Clothing,Latin America,1,43.76,43.76,12.18,31.58,0.0,CUST-4503,Consumer
2025-11-20,ORD-16883,Premium Jacket,Clothing,Latin America,4,251.19,1004.76,300.52,704.24,0.0,CUST-3333,Enterprise
2025-11-21,ORD-20603,Phone Case Premium,Accessories,North America,5,39.86,199.3,33.65,165.65,0.0,CUST-2730,Consumer
2025-11-21,ORD-15317,Gaming Mouse,Electronics,North America,4,108.1,432.4,114.88,317.52,0.0,CUST-2793,Consumer
2025-11-21,ORD-14148,Project Mgmt Tool,Software & Services,North America,4,225.21,900.84,86.0,814.84,0.0,CUST-4811,Consumer
2025-11-21,ORD-14992,Winter Hoodie,Clothing,Middle East,3,98.76,296.28,61.05,235.23,0.0,CUST-2305,Government
2025-11-21,ORD-16977,Bookshelf Organizer,Home & Office,Europe,2,164.15,328.3,77.22,251.08,0.0,CUST-1829,Enterprise
2025-11-21,ORD-18243,Project Mgmt Tool,Software & Services,Europe,2,224.71,449.42,45.9,403.52,0.0,CUST-4307,SMB
2025-11-21,ORD-15492,Winter Hoodie,Clothing,North America,2,86.58,173.16,43.4,129.76,0.0,CUST-3270,SMB
2025-11-21,ORD-10593,USB-C Hub,Electronics,Europe,3,72.42,217.26,51.81,165.45,0.0,CUST-1036,Consumer
2025-11-22,ORD-21360,Cloud Storage Plan,Software & Services,Asia Pacific,4,156.95,627.8,57.88,569.92,0.0,CUST-3337,SMB
2025-11-22,ORD-19834,Travel Mug,Accessories,Asia Pacific,7,27.07,189.49,42.35,147.14,0.0,CUST-1838,Consumer
2025-11-22,ORD-11559,Phone Case Premium,Accessories,North America,1,39.91,39.91,7.24,32.67,0.0,CUST-2225,SMB
2025-11-22,ORD-10878,Gaming Mouse,Electronics,Europe,5,123.42,617.1,141.75,475.35,0.0,CUST-4167,SMB
2025-11-22,ORD-12514,Premium Jacket,Clothing,North America,1,265.71,265.71,71.8,193.91,0.0,CUST-2559,Enterprise
2025-11-22,ORD-18565,VPN Annual Sub,Software & Services,Middle East,1,107.11,107.11,9.71,97.4,0.0,CUST-3106,SMB
2025-11-23,ORD-15199,Gaming Mouse,Electronics,North America,2,94.5,189.0,58.58,130.42,15.0,CUST-1439,Enterprise
2025-11-23,ORD-12634,Laptop Pro X1,Electronics,North America,1,1409.19,1409.19,631.76,777.43,25.0,CUST-2190,SMB
2025-11-23,ORD-14507,Ergonomic Chair,Home & Office,North America,1,602.74,602.74,207.32,395.42,0.0,CUST-2379,SMB
2025-11-23,ORD-16906,VPN Annual Sub,Software & Services,Europe,2,132.84,265.68,19.88,245.8,0.0,CUST-2306,Consumer
2025-11-23,ORD-15923,USB-C Hub,Electronics,North America,14,87.6,1226.4,247.1,979.3,0.0,CUST-1034,Government
2025-11-23,ORD-16550,USB-C Hub,Electronics,North America,4,86.45,345.8,72.8,273.0,0.0,CUST-2860,SMB
2025-11-23,ORD-10769,Gaming Mouse,Electronics,Asia Pacific,1,95.96,95.96,27.4,68.56,15.0,CUST-1912,Consumer
2025-11-23,ORD-10186,Design Suite License,Software & Services,Latin America,1,350.97,350.97,45.25,305.72,20.0,CUST-1659,Consumer
2025-11-23,ORD-20429,Air Purifier,Home & Office,Europe,1,312.17,312.17,94.61,217.56,0.0,CUST-3610,Consumer
2025-11-23,ORD-11201,Design Suite License,Software & Services,Asia Pacific,1,453.86,453.86,43.18,410.68,20.0,CUST-1541,Enterprise
2025-11-23,ORD-14348,Laptop Pro X1,Electronics,Latin America,2,1034.3,2068.6,1218.26,850.34,0.0,CUST-2629,Consumer
2025-11-23,ORD-15617,Backpack Elite,Accessories,North America,6,142.82,856.92,211.68,645.24,0.0,CUST-1443,Consumer
2025-11-23,ORD-13249,LED Desk Lamp,Home & Office,North America,9,66.75,600.75,129.06,471.69,0.0,CUST-3834,Government
2025-11-23,ORD-14553,4K Monitor,Electronics,Europe,1,629.95,629.95,286.55,343.4,25.0,CUST-1467,SMB
2025-11-23,ORD-19373,Running Shoes,Clothing,Europe,3,232.02,696.06,144.09,551.97,15.0,CUST-1384,Enterprise
2025-11-24,ORD-17476,Running Shoes,Clothing,Asia Pacific,1,191.63,191.63,48.1,143.53,0.0,CUST-1557,SMB
2025-11-24,ORD-11816,Coffee Maker Pro,Home & Office,North America,10,269.92,2699.2,636.1,2063.1,5.0,CUST-3165,Government
2025-11-24,ORD-14716,Running Shoes,Clothing,North America,1,168.47,168.47,46.21,122.26,25.0,CUST-3896,Consumer
2025-11-24,ORD-14516,VPN Annual Sub,Software & Services,North America,2,110.6,221.2,19.92,201.28,0.0,CUST-3979,SMB
2025-11-24,ORD-18825,Winter Hoodie,Clothing,Europe,1,86.98,86.98,20.15,66.83,15.0,CUST-2709,Enterprise
2025-11-25,ORD-20956,Coffee Maker Pro,Home & Office,North America,3,203.3,609.9,196.38,413.52,0.0,CUST-2586,SMB
2025-11-25,ORD-11527,Bookshelf Organizer,Home & Office,North America,1,148.12,148.12,39.38,108.74,0.0,CUST-3130,Consumer
2025-11-25,ORD-18595,Laptop Pro X1,Electronics,North America,3,1121.24,3363.72,1920.42,1443.3,0.0,CUST-4967,Consumer
2025-11-25,ORD-21987,Portable SSD 1TB,Electronics,Europe,2,222.6,445.2,112.74,332.46,20.0,CUST-3972,Government
2025-11-25,ORD-18477,VPN Annual Sub,Software & Services,North America,1,115.95,115.95,9.73,106.22,10.0,CUST-4200,SMB
2025-11-25,ORD-20509,Running Shoes,Clothing,North America,3,184.02,552.06,136.92,415.14,15.0,CUST-3202,Government
2025-11-25,ORD-13666,Phone Case Premium,Accessories,North America,4,44.45,177.8,27.88,149.92,0.0,CUST-1616,Enterprise
2025-11-26,ORD-12364,Project Mgmt Tool,Software & Services,Latin America,3,196.09,588.27,65.55,522.72,15.0,CUST-3344,SMB
2025-11-26,ORD-14249,Coffee Maker Pro,Home & Office,Asia Pacific,5,167.49,837.45,322.2,515.25,0.0,CUST-4370,Consumer
2025-11-26,ORD-16803,Portable SSD 1TB,Electronics,North America,2,186.58,373.16,115.0,258.16,20.0,CUST-2224,Consumer
2025-11-26,ORD-21509,Standing Desk,Home & Office,Asia Pacific,1,693.4,693.4,315.7,377.7,25.0,CUST-1693,SMB
2025-11-26,ORD-14979,Casual T-Shirt,Clothing,North America,5,46.17,230.85,46.15,184.7,0.0,CUST-1166,SMB
2025-11-27,ORD-19299,Running Shoes,Clothing,Asia Pacific,1,178.81,178.81,48.77,130.04,0.0,CUST-1666,Enterprise
2025-11-27,ORD-21849,Design Suite License,Software & Services,Europe,1,541.38,541.38,43.05,498.33,0.0,CUST-1794,Enterprise
2025-11-27,ORD-18807,Casual T-Shirt,Clothing,North America,1,38.46,38.46,8.88,29.58,0.0,CUST-1618,Enterprise
2025-11-27,ORD-19567,Design Suite License,Software & Services,North America,1,480.94,480.94,45.08,435.86,5.0,CUST-4969,SMB
2025-11-27,ORD-10409,Casual T-Shirt,Clothing,Asia Pacific,8,34.79,278.32,69.04,209.28,0.0,CUST-3739,Consumer
2025-11-28,ORD-18933,Coffee Maker Pro,Home & Office,Asia Pacific,1,230.61,230.61,66.36,164.25,0.0,CUST-2846,Consumer
2025-11-28,ORD-20987,LED Desk Lamp,Home & Office,North America,8,71.58,572.64,117.76,454.88,0.0,CUST-4619,Enterprise
2025-11-29,ORD-15848,Smart Watch Ultra,Electronics,Asia Pacific,1,509.66,509.66,203.7,305.96,0.0,CUST-2669,SMB
2025-11-29,ORD-20341,Backpack Elite,Accessories,Latin America,3,128.94,386.82,109.38,277.44,0.0,CUST-3059,SMB
2025-11-29,ORD-17934,Travel Mug,Accessories,Latin America,8,25.11,200.88,48.88,152.0,0.0,CUST-3562,SMB
2025-11-29,ORD-18995,Phone Case Premium,Accessories,Europe,4,38.88,155.52,28.64,126.88,0.0,CUST-4737,Consumer
2025-11-29,ORD-13613,Coffee Maker Pro,Home & Office,Latin America,2,174.99,349.98,134.56,215.42,20.0,CUST-4128,Consumer
2025-11-30,ORD-13099,Travel Mug,Accessories,North America,3,25.82,77.46,17.16,60.3,0.0,CUST-4204,Enterprise
2025-11-30,ORD-15222,Gaming Mouse,Electronics,Asia Pacific,1,91.23,91.23,27.32,63.91,0.0,CUST-2970,Enterprise
2025-11-30,ORD-19093,LED Desk Lamp,Home & Office,Asia Pacific,1,73.8,73.8,15.32,58.48,25.0,CUST-3635,Consumer
2025-11-30,ORD-10157,Sports Shorts,Clothing,Asia Pacific,10,38.82,388.2,123.7,264.5,0.0,CUST-2787,Consumer
2025-11-30,ORD-18379,4K Monitor,Electronics,North America,2,643.08,1286.16,607.84,678.32,0.0,CUST-4270,Government
2025-12-01,ORD-11300,Air Purifier,Home & Office,Latin America,5,238.59,1192.95,469.15,723.8,0.0,CUST-2197,Enterprise
2025-12-01,ORD-19711,Design Suite License,Software & Services,North America,3,487.77,1463.31,131.58,1331.73,0.0,CUST-3167,Enterprise
2025-12-01,ORD-21185,Portable SSD 1TB,Electronics,North America,1,188.47,188.47,52.42,136.05,10.0,CUST-2952,SMB
2025-12-01,ORD-12284,Air Purifier,Home & Office,Europe,2,359.7,719.4,198.86,520.54,0.0,CUST-3962,SMB
2025-12-01,ORD-10066,Ergonomic Chair,Home & Office,Latin America,1,529.69,529.69,215.87,313.82,0.0,CUST-1592,Consumer
2025-12-01,ORD-10905,Cloud Storage Plan,Software & Services,Asia Pacific,2,141.02,282.04,31.0,251.04,0.0,CUST-1944,Enterprise
2025-12-01,ORD-21592,LED Desk Lamp,Home & Office,Latin America,1,67.0,67.0,15.3,51.7,0.0,CUST-1167,Government
2025-12-01,ORD-12809,Bookshelf Organizer,Home & Office,Middle East,4,136.42,545.68,144.48,401.2,0.0,CUST-2330,Enterprise
2025-12-01,ORD-11478,Premium Jacket,Clothing,North America,1,304.77,304.77,73.72,231.05,0.0,CUST-3787,Government
2025-12-01,ORD-17295,Sunglasses,Accessories,Europe,1,84.85,84.85,17.1,67.75,0.0,CUST-3631,SMB
2025-12-01,ORD-10792,Running Shoes,Clothing,Europe,4,225.57,902.28,192.92,709.36,0.0,CUST-3758,Enterprise
2025-12-01,ORD-21655,4K Monitor,Electronics,Asia Pacific,1,602.47,602.47,278.86,323.61,0.0,CUST-2268,SMB
2025-12-02,ORD-12640,Travel Mug,Accessories,Middle East,17,31.46,534.82,97.24,437.58,0.0,CUST-4280,SMB
2025-12-02,ORD-16583,VPN Annual Sub,Software & Services,Latin America,2,93.66,187.32,20.86,166.46,0.0,CUST-1864,Consumer
2025-12-02,ORD-19542,Smart Watch Ultra,Electronics,Asia Pacific,1,407.28,407.28,188.13,219.15,10.0,CUST-2798,SMB
2025-12-02,ORD-15091,LED Desk Lamp,Home & Office,North America,1,64.76,64.76,15.45,49.31,0.0,CUST-3892,Consumer
2025-12-02,ORD-13732,Ergonomic Chair,Home & Office,Asia Pacific,2,526.49,1052.98,424.78,628.2,0.0,CUST-3549,Enterprise
2025-12-03,ORD-10631,Portable SSD 1TB,Electronics,Asia Pacific,1,170.01,170.01,54.37,115.64,0.0,CUST-3876,SMB
2025-12-03,ORD-13449,Air Purifier,Home & Office,North America,1,280.6,280.6,96.87,183.73,15.0,CUST-2988,Consumer
2025-12-03,ORD-11482,Gaming Mouse,Electronics,Asia Pacific,3,88.99,266.97,87.18,179.79,0.0,CUST-3245,Government
2025-12-03,ORD-21971,Portable SSD 1TB,Electronics,Middle East,2,187.96,375.92,107.86,268.06,0.0,CUST-3049,Consumer
2025-12-04,ORD-16078,Smart Watch Ultra,Electronics,Asia Pacific,3,427.93,1283.79,565.29,718.5,0.0,CUST-1520,Consumer
2025-12-04,ORD-21764,Bookshelf Organizer,Home & Office,North America,1,150.8,150.8,36.21,114.59,0.0,CUST-3146,Consumer
2025-12-04,ORD-18045,Running Shoes,Clothing,North America,5,223.62,1118.1,237.9,880.2,10.0,CUST-1500,Enterprise
2025-12-04,ORD-12383,Travel Mug,Accessories,North America,1,31.89,31.89,5.9,25.99,10.0,CUST-3998,SMB
2025-12-04,ORD-16108,Coffee Maker Pro,Home & Office,Asia Pacific,5,176.25,881.25,309.85,571.4,0.0,CUST-3178,SMB
2025-12-04,ORD-14894,Cloud Storage Plan,Software & Services,Asia Pacific,6,130.32,781.92,93.36,688.56,0.0,CUST-3103,Enterprise
2025-12-04,ORD-18195,Ergonomic Chair,Home & Office,Europe,1,615.18,615.18,217.17,398.01,0.0,CUST-2992,SMB
2025-12-04,ORD-21540,Casual T-Shirt,Clothing,North America,2,41.34,82.68,18.12,64.56,20.0,CUST-1072,SMB
2025-12-04,ORD-21852,Sunglasses,Accessories,Europe,5,103.32,516.6,88.3,428.3,0.0,CUST-4438,Enterprise
2025-12-05,ORD-17151,Travel Mug,Accessories,Asia Pacific,2,27.54,55.08,11.92,43.16,0.0,CUST-4077,Enterprise
2025-12-05,ORD-17125,Casual T-Shirt,Clothing,Asia Pacific,2,40.12,80.24,17.62,62.62,0.0,CUST-2769,Consumer
2025-12-05,ORD-16917,Premium Jacket,Clothing,Europe,1,363.45,363.45,69.4,294.05,0.0,CUST-1299,SMB
2025-12-05,ORD-15168,Ergonomic Chair,Home & Office,Asia Pacific,5,527.04,2635.2,1065.6,1569.6,20.0,CUST-1703,Consumer
2025-12-06,ORD-21897,Ergonomic Chair,Home & Office,Europe,1,571.63,571.63,205.5,366.13,20.0,CUST-2252,Enterprise
2025-12-06,ORD-18685,Portable SSD 1TB,Electronics,North America,3,175.2,525.6,163.32,362.28,0.0,CUST-2343,SMB
2025-12-06,ORD-19628,Premium Jacket,Clothing,North America,2,284.6,569.2,146.3,422.9,5.0,CUST-2338,Consumer
2025-12-06,ORD-12387,Sunglasses,Accessories,North America,1,111.76,111.76,18.72,93.04,10.0,CUST-4143,Enterprise
2025-12-07,ORD-16744,Phone Case Premium,Accessories,Asia Pacific,1,29.35,29.35,6.79,22.56,20.0,CUST-3425,Consumer
2025-12-07,ORD-18347,Project Mgmt Tool,Software & Services,North America,10,247.56,2475.6,209.7,2265.9,0.0,CUST-1866,Consumer
2025-12-07,ORD-12660,Cloud Storage Plan,Software & Services,Asia Pacific,2,135.93,271.86,30.28,241.58,25.0,CUST-1512,Enterprise
2025-12-07,ORD-10851,Project Mgmt Tool,Software & Services,Asia Pacific,3,179.41,538.23,66.18,472.05,0.0,CUST-4708,SMB
2025-12-07,ORD-15180,Ergonomic Chair,Home & Office,North America,2,614.76,1229.52,423.08,806.44,0.0,CUST-3594,Consumer
2025-12-07,ORD-18738,Smart Watch Ultra,Electronics,Asia Pacific,1,550.44,550.44,196.03,354.41,0.0,CUST-4403,Consumer
2025-12-07,ORD-19574,VPN Annual Sub,Software & Services,Asia Pacific,2,113.3,226.6,19.68,206.92,15.0,CUST-2817,Enterprise
2025-12-07,ORD-19290,Sports Shorts,Clothing,Europe,1,64.09,64.09,11.68,52.41,10.0,CUST-4676,Consumer
2025-12-07,ORD-14802,VPN Annual Sub,Software & Services,Asia Pacific,3,103.85,311.55,30.75,280.8,0.0,CUST-2555,Enterprise
2025-12-07,ORD-10899,Winter Hoodie,Clothing,Europe,1,82.37,82.37,21.63,60.74,0.0,CUST-3184,SMB
2025-12-08,ORD-13673,Mechanical Keyboard,Electronics,Asia Pacific,1,174.33,174.33,56.48,117.85,0.0,CUST-2765,SMB
2025-12-08,ORD-11836,Smart Watch Ultra,Electronics,Middle East,2,583.36,1166.72,406.38,760.34,0.0,CUST-2801,Enterprise
2025-12-08,ORD-13750,Backpack Elite,Accessories,Europe,2,175.83,351.66,72.76,278.9,0.0,CUST-3896,Enterprise
2025-12-09,ORD-19241,Portable SSD 1TB,Electronics,Asia Pacific,1,133.56,133.56,55.33,78.23,0.0,CUST-1653,Government
2025-12-10,ORD-10075,Leather Wallet,Accessories,Latin America,4,62.73,250.92,60.96,189.96,25.0,CUST-4241,Government
2025-12-10,ORD-17130,LED Desk Lamp,Home & Office,Europe,10,74.18,741.8,143.3,598.5,0.0,CUST-4594,Enterprise
2025-12-10,ORD-13737,Bookshelf Organizer,Home & Office,Latin America,4,99.77,399.08,144.56,254.52,0.0,CUST-3914,Enterprise
2025-12-10,ORD-21470,Mechanical Keyboard,Electronics,North America,3,196.17,588.51,177.03,411.48,0.0,CUST-2487,Government
2025-12-10,ORD-15960,Laptop Pro X1,Electronics,Europe,1,1582.17,1582.17,598.99,983.18,0.0,CUST-3445,Enterprise
2025-12-10,ORD-10706,Premium Jacket,Clothing,Asia Pacific,8,258.62,2068.96,584.24,1484.72,0.0,CUST-4620,Enterprise
2025-12-11,ORD-10034,Sunglasses,Accessories,Europe,7,106.87,748.09,123.27,624.82,0.0,CUST-1823,SMB
2025-12-11,ORD-11532,Bookshelf Organizer,Home & Office,Europe,5,144.96,724.8,183.65,541.15,0.0,CUST-2917,Consumer
2025-12-11,ORD-17360,Phone Case Premium,Accessories,North America,2,46.17,92.34,13.58,78.76,0.0,CUST-1786,Consumer
2025-12-12,ORD-19019,Travel Mug,Accessories,North America,12,26.94,323.28,73.56,249.72,25.0,CUST-4181,Government
2025-12-12,ORD-13669,Mechanical Keyboard,Electronics,North America,1,196.73,196.73,56.47,140.26,0.0,CUST-2944,Enterprise
2025-12-12,ORD-18918,Wireless Earbuds,Electronics,Europe,3,115.26,345.78,95.07,250.71,5.0,CUST-3252,Enterprise
2025-12-13,ORD-14899,Coffee Maker Pro,Home & Office,Europe,8,257.13,2057.04,520.56,1536.48,0.0,CUST-1840,Enterprise
2025-12-13,ORD-14319,Air Purifier,Home & Office,Asia Pacific,3,294.83,884.49,284.22,600.27,0.0,CUST-2470,Enterprise
2025-12-13,ORD-21447,Casual T-Shirt,Clothing,North America,1,44.01,44.01,9.06,34.95,0.0,CUST-2873,Government
2025-12-13,ORD-17485,Smart Watch Ultra,Electronics,Europe,2,506.9,1013.8,376.8,637.0,0.0,CUST-4265,Consumer
2025-12-13,ORD-16188,Mechanical Keyboard,Electronics,Latin America,2,155.49,310.98,113.62,197.36,0.0,CUST-3817,Consumer
2025-12-13,ORD-13173,Ergonomic Chair,Home & Office,Europe,1,737.57,737.57,202.73,534.84,15.0,CUST-4194,SMB
2025-12-14,ORD-16333,Sunglasses,Accessories,Europe,4,87.06,348.24,72.96,275.28,10.0,CUST-1247,SMB
2025-12-14,ORD-10315,LED Desk Lamp,Home & Office,Asia Pacific,3,66.34,199.02,45.36,153.66,15.0,CUST-4139,Enterprise
2025-12-14,ORD-11387,USB-C Hub,Electronics,Europe,4,87.24,348.96,69.4,279.56,0.0,CUST-4507,SMB
2025-12-15,ORD-16253,Backpack Elite,Accessories,Europe,3,167.63,502.89,104.88,398.01,0.0,CUST-4143,Consumer
